id,lat,lon,x,y,diam
03-1-037064,-12.1484,-130.556,-3958895.33797526,-368380.19029273756,3574.03
08-1-085971,21.8539,109.227,3312128.596778576,662683.4678343204,3623.08
07-1-036158,-9.71215,71.3832,2164577.7879971475,-294504.9278219034,3537.89
08-1-046670,12.2839,154.63,4688899.676086234,372489.0042752098,5555.3
08-1-180663,45.7268,121.808,3693626.6684648003,1386589.7801749983,3730.94
02-1-146687,45.284,-101.25400000000002,-3070360.523846832,1373162.600607185,3086.81
09-1-094594,-24.9715,117.87,3574213.314494499,-757219.5451166487,3254.88
06-1-007954,4.26805,59.5582,1806004.1692315799,129421.5757777912,4384.14
09-1-129185,-33.6993,145.021,4397522.601860582,-1021875.6829485407,4592.62
09-1-067416,-16.7129,127.385,3862739.9937802823,-506791.1233037679,5107.32
09-1-008836,-1.68031,153.195,4645385.668227579,-50952.62895120262,3506.02
08-1-083705,21.008,147.357,4468357.948451395,637032.9457105323,7050.09
05-1-080265,-36.8047,-54.827,-1662538.3337048437,-1116041.8153556944,3043.0
07-1-141989,-38.2655,28.7987,873273.0718599537,-1160338.165655292,4740.9800000000005
02-1-006859,1.60408,-122.721,-3721311.887402049,48641.0799483697,4546.97
03-1-160583,-59.7358,-163.553,-4959474.9319209205,-1811389.5962669083,3593.09
08-1-101486,25.1358,163.723,4964629.901493026,762201.6715913365,3103.6600000000003
03-1-080134,-27.4411,-176.077,-5339244.572632968,-832106.0913241283,5291.1900000000005
09-1-189389,-57.5989,158.35,4801702.53966407,-1746591.6287455438,4040.0499999999997
02-1-147586,45.9621,-110.94999999999999,-3364375.7295593848,1393724.8645298008,3004.9199999999996
02-1-027563,7.96618,-132.018,-4003228.0762953665,241561.26768185108,4448.11
07-1-144348,-38.0494,66.7484,2024035.1234512993,-1153785.2896286333,3056.92
08-1-141963,35.1794,164.817,4997803.646857046,1066757.2739113243,3604.5099999999998
06-1-044744,19.6768,4.38665,133017.92513809534,596666.5016259045,6132.04
02-1-133910,40.8646,-159.528,-4837423.446463719,1239151.585742699,3122.96
02-1-141872,43.2735,-105.24000000000001,-3191229.3986374917,1312197.5045794325,4009.0899999999997
06-1-108775,52.1508,87.5327,2654284.7356719496,1581386.9832997345,3061.14
03-1-066345,-22.0221,-179.713,-5449500.274775175,-667783.8553756623,4021.02
09-1-190450,-58.6559,133.916,4060781.795400402,-1778643.4101438695,3186.09
03-1-112705,-39.0289,-113.655,-3446400.3924567094,-1183487.0113690877,6444.02
06-2-009781,26.8457,86.5735,2625198.577945105,814051.5684815898,3438.55
08-1-179056,44.4534,109.726,3327259.948640226,1347976.0257448866,4556.08
05-1-075756,-35.0395,-49.297000000000025,-1494850.2058592977,-1062515.0371869856,4452.89
09-1-037984,-9.09512,96.6938,2932079.981242625,-275794.5109096904,3486.61
09-1-056382,-14.1729,152.089,4611848.042658471,-429769.8132264282,4429.42
09-1-181245,-53.7944,134.618,4082068.787398155,-1631226.442056867,3047.82
02-1-178790,59.0133,-161.545,-4898585.644269228,1789480.9755854607,5700.21
09-1-177423,-51.5491,154.872,4696237.926888878,-1563141.4233495241,7253.42
02-1-173654,56.6454,-104.88399999999999,-3180434.285886494,1717678.314116117,4028.6600000000003
05-1-087893,-39.9046,-46.271000000000015,-1403091.747475821,-1210041.1693355155,5623.69
07-2-002716,-35.6517,84.6026,2565434.2865941487,-1081078.99231665,6546.22
09-1-008023,-1.30585,167.552,5080738.010267094,-39597.7471513756,4324.89
09-1-106546,-28.0709,171.35,5195906.095178014,-851203.7374212578,3743.58
03-1-005817,-1.99684,-147.589,-4475392.965749797,-60550.87906095864,3266.12
08-1-147726,36.653,124.009,3760368.3627483533,1111441.763096351,4535.56
05-1-109849,-50.0362,-23.916999999999973,-725243.5720943824,-1517265.2264928285,6319.5199999999995
03-1-021317,-7.24268,-162.9,-4939673.784093951,-219622.32364997896,3709.32
09-1-126051,-32.7571,99.3083,3011360.380926564,-993305.022178907,6155.1
04-2-014114,33.9437,-86.83300000000003,-2633067.4873801726,1029286.7097922027,3996.68
02-1-028403,6.72209,-110.618,-3354308.3772185673,203836.29065267096,3353.48
05-1-075149,-35.1148,-73.04199999999997,-2214878.161680726,-1064798.3854739242,4031.0800000000004
07-1-193467,-49.3743,67.1413,2035949.1678329476,-1497194.2008470837,7581.92
03-1-086372,-30.0179,-161.803,-4906409.068678658,-910243.3006970767,4900.24
02-1-004382,0.947824,-141.533,-4291754.755581148,28741.19929241906,3191.57
05-1-098866,-45.8368,-60.41500000000002,-1831985.2158749916,-1389925.3487216549,4396.0
09-1-133136,-34.6975,90.297,2738107.5732494257,-1052144.4513419266,3563.54
07-1-191644,-48.9787,37.1753,1127279.6490228842,-1485198.2834192903,4086.6600000000003
05-1-081903,-37.8815,-2.5009999999999764,-75838.69941079713,-1148693.9990924187,3430.04
07-1-043442,-12.1266,78.1013,2368293.088481626,-367719.1412534911,3716.39
08-1-194902,50.3602,97.4973,2956444.7933084294,1527089.9920302527,7620.2699999999995
07-1-050964,-13.7391,63.3596,1921275.3535339413,-416615.54381243215,4777.84
09-1-075128,-19.3742,138.391,4196478.7885484705,-587490.6557875568,4354.87
03-1-037510,-13.1299,-138.669,-4204908.679966385,-398142.55873404024,4111.22
09-1-095150,-25.1402,133.852,4058841.100973257,-762335.0943332028,5748.64
09-1-128081,-33.5651,121.319,3678798.550107391,-1017806.2893216198,3843.1600000000003
05-1-092271,-42.8787,-36.432000000000016,-1104740.3026526144,-1300225.8458319784,6395.23
09-1-139614,-38.1263,101.612,3081216.283298677,-1156117.1552762503,3100.28
07-1-035461,-9.36448,42.2792,1282046.9972527009,-283962.4085799394,3542.51
07-1-211867,-54.2877,62.6194,1898830.009549986,-1646184.9508210998,7842.900000000001
03-1-138441,-50.5592,-131.213,-3978817.7792039253,-1533124.3387646582,4221.3
02-1-020636,5.38586,-90.58600000000001,-2746871.021522005,163317.32011540973,3705.31
03-1-135283,-49.8106,-163.391,-4954562.549152208,-1510424.27863714,3385.6600000000003
04-1-018842,11.6003,-13.966999999999985,-423526.2353740953,351759.96192526125,3744.89
02-1-005045,1.14133,-117.113,-3551258.538223418,34608.94953959453,3010.09
02-1-165652,52.2212,-170.575,-5172405.498599297,1583521.747169595,5328.0
08-1-128680,31.8038,126.546,3837298.7027744204,964397.7722195652,8694.02
07-1-017821,-4.45936,1.08522,32907.5063472955,-135222.73594743526,5028.889999999999
05-1-101309,-46.47,-7.564000000000021,-229365.82260826734,-1409126.0942102263,3150.92
08-1-032525,7.92987,148.0,4487855.862774123,240460.22682795028,8196.0
07-1-116130,-30.9212,16.8613,511291.10850671167,-937634.3831352108,4441.59
08-1-200881,51.7004,111.23,3372866.2676781467,1567729.3462686979,3195.43
08-1-216060,59.0421,145.928,4425025.880695286,1790354.288077676,3030.36
08-1-164195,40.9415,91.3084,2768776.6098684105,1241483.451390316,4738.17
07-1-184367,-47.2785,77.538,2351211.945187703,-1433642.5230281514,4868.16
05-1-075863,-34.7019,-46.632000000000005,-1414038.4769789388,-1052277.874083793,3756.4700000000003
02-1-026835,8.33992,-143.898,-4363469.479334262,252894.31666937273,4158.1900000000005
03-1-121998,-44.3695,-119.023,-3609176.1375335436,-1345431.8966443005,6325.700000000001
03-1-046495,-15.7767,-152.673,-4629556.879306174,-478402.4026366791,3114.38
03-1-078977,-25.8342,-159.126,-4825233.45959321,-783379.4995275625,3041.1600000000003
08-1-210634,55.3849,116.01,3517811.8827055814,1679455.7309064767,6085.25
09-1-087024,-22.0508,154.296,4678771.677044569,-668654.1355328353,3526.6099999999997
02-1-170823,55.3131,-175.536,-5322839.640053503,1677278.5143460226,7207.49
02-1-085575,23.2718,-93.78500000000003,-2843875.41952886,705678.9464007219,5110.7699999999995
07-1-042837,-12.4167,66.9494,2030130.1168865534,-376515.9452115369,6771.21
08-1-214395,58.2075,122.153,3704088.224361132,1765046.4198136812,4733.16
03-1-138459,-50.3599,-133.76,-4056051.3527342346,-1527080.8950251255,3800.54
02-1-146912,44.4058,-94.89699999999999,-2877594.985200513,1346532.634264697,3919.58
08-1-059444,16.4532,117.303,3557019.974804007,498916.1491986162,5999.19
03-1-144729,-54.2198,-158.131,-4795061.725921181,-1644125.9953273002,3736.9300000000003
09-1-185187,-55.7954,135.838,4119063.2749156174,-1691903.4662555899,4767.8
02-1-101842,28.7905,-139.99,-4244965.825876687,873024.4203864757,3106.8199999999997
08-1-194134,49.3632,107.329,3254574.8776735393,1496857.6116573757,3929.3999999999996
08-1-196734,50.116,144.24,4373840.065179321,1519685.0298566755,6012.53
09-1-001469,-53.2334,129.537,3927995.8438930516,-1614215.0424689192,9295.98
04-1-112395,59.2163,-75.48500000000001,-2288958.106766924,1795636.6157215626,3179.3300000000004
03-1-139955,-51.7075,-173.572,-5263284.579820474,-1567944.6420567094,4759.509999999999
07-1-000938,-25.444,17.0317,516458.20741898677,-771547.3281920594,7417.88
09-1-163003,-45.597,121.34,3679435.340466298,-1382653.809289944,4681.92
08-1-055692,15.232,154.281,4678316.826788207,461885.27366064483,3129.94
02-1-145015,45.222,-149.449,-4531794.397538716,1371282.5528808879,3026.23
08-1-008668,2.16698,129.239,3918959.4854666553,65710.09390212345,4932.54
03-1-031026,-9.84278,-136.918,-4151812.493373699,-298466.06708781,8528.42
03-1-054904,-18.5746,-124.68,-3780715.3308829577,-563244.104788407,5050.39
03-1-067699,-22.6162,-152.592,-4627100.687921818,-685798.9578626495,3741.76
07-1-015046,-3.8802,70.4612,2136619.6589060817,-117660.66431578482,3638.9900000000002
09-1-120211,-32.1514,133.518,4048713.10193159,-974938.1688269998,3563.73
07-1-184319,-46.2028,76.655,2324436.426763179,-1401023.6949768937,4327.219999999999
07-1-106795,-27.6054,30.1413,913985.2021394168,-837088.2177988162,3385.35
08-1-013042,2.96269,173.942,5274504.2194774095,89838.68706812343,3239.73
02-1-098917,26.7483,-121.125,-3672915.820125106,811098.0741502777,3088.07
05-1-100256,-46.3429,-16.812000000000012,-509796.1673308014,-1405271.9963713172,3431.13
02-1-032076,8.96168,-151.983,-4608633.767513511,271748.1630290919,4124.92
09-1-091598,-23.4038,107.438,3257880.122869772,-709681.6286567097,5112.18
08-1-142938,36.0775,169.63,5143749.932448477,1093990.674927253,4038.5799999999995
08-1-150757,36.9669,176.811,5361501.911844294,1120960.2627944916,3125.25
09-1-103574,-26.8521,128.866,3907648.875758447,-814245.6379243043,9407.66
05-1-109357,-50.0215,-35.658000000000015,-1081270.0294243225,-1516819.4732415932,3075.59
06-2-006323,11.0228,66.2077,2007639.2878769618,334248.22705531487,3368.6
07-1-030794,-8.616,70.0607,2124475.1570612094,-261265.9872544719,6701.32
07-1-050037,-14.3058,44.85,1360002.2665231044,-433799.78649779764,3396.7999999999997
03-1-004095,-0.69018,-105.358,-3194807.5539875412,-20928.56999573949,5223.4
09-1-142331,-37.7384,161.597,4900162.458491284,-1144354.7276467227,3105.82
03-1-111910,-38.3246,-103.13299999999998,-3127338.099293808,-1162130.275665359,4572.429999999999
08-1-168508,42.4207,174.063,5278173.344878731,1286337.7513377178,3150.1299999999997
02-1-149218,46.48,-162.795,-4936489.832299415,1409429.327714468,5302.34
07-1-107413,-29.0173,16.0347,486225.8270461097,-879901.7562626727,3482.6600000000003
03-1-076253,-24.5229,-115.344,-3497616.5313230976,-743616.4901163753,3051.77
03-1-097447,-32.8328,-151.584,-4596534.750694275,-995600.4998060149,3233.0800000000004
05-1-078797,-36.4269,-52.03800000000001,-1577966.5093718912,-1104585.6535654508,6015.18
07-1-121964,-32.0751,0.180965,5487.465109506211,-972624.4971896369,4807.070000000001
02-1-176257,58.2267,-139.42,-4227681.51613492,1765628.6281418244,4626.75
02-1-170396,54.3013,-157.242,-4768104.267394112,1646597.3483868681,3333.2799999999997
08-1-180626,46.2698,116.167,3522572.6487221727,1403055.3594553114,6472.209999999999
06-1-000789,17.8621,50.1357,1520282.3998600312,541638.7176112005,8995.29
09-1-090143,-24.3381,147.991,4487582.952620306,-738012.7349579924,6217.49
08-1-159333,39.0656,165.865,5029582.518101554,1184599.8783296542,5971.009999999999
08-1-083820,22.0745,146.002,4427269.808626673,669372.7989378878,3569.3
02-1-083106,23.146,-153.841,-4664974.5526015805,701864.268917364,5146.38
02-1-172319,55.2411,-128.631,-3900522.8884087717,1675095.233115484,3155.68
02-1-109018,30.2362,-157.475,-4775169.60804294,916862.8880946686,3261.7799999999997
09-1-182191,-53.4315,176.406,5349220.954922513,-1620222.098187943,5767.2699999999995
07-1-075026,-20.7685,2.005,60798.317600419716,-629770.5032839485,4494.0199999999995
05-1-107521,-49.4538,-66.197,-2007314.8280274232,-1499604.9072058038,4161.42
03-1-128627,-46.1224,-119.221,-3615180.160917525,-1398585.697602792,5018.25
03-1-088777,-30.7855,-90.96300000000002,-2758302.92463191,-933519.5044826538,3797.1499999999996
08-1-200874,51.5679,111.444,3379355.4646689147,1563711.5023374981,4932.11
08-1-004899,0.283726,151.241,4586133.841498792,8603.522922442235,3613.62
06-1-074430,35.514,49.6528,1505639.2539402093,1076903.4669632446,5911.570000000001
09-1-073314,-18.9462,177.888,5394160.160251103,-574512.261806021,3009.69
07-1-120509,-32.5644,44.4933,1349185.9274268101,-987461.7125521733,3031.12
07-1-163020,-42.6066,54.3434,1647873.961439725,-1291974.8621815674,5412.72
04-1-018562,12.2067,-6.5190000000000055,-197677.92141503064,370148.0416224654,4066.01
08-1-149060,37.4167,147.646,4477121.396723974,1134599.7058152738,3058.4500000000003
08-1-080032,20.5909,151.016,4579311.0876533585,624385.0762486196,6040.83
09-1-064681,-15.3736,158.618,4809829.197577742,-466179.06008070445,6443.58
09-1-182586,-54.1514,163.568,4959929.7821772825,-1642051.8781582883,3705.2999999999997
02-1-045687,12.9747,-92.01799999999997,-2790294.059329386,393436.3747482123,4056.5
06-1-103837,50.6831,65.1768,1976378.9459247058,1536881.4018822107,3427.85
08-1-075542,19.7785,115.148,3491673.154639964,599750.3863640405,4709.5599999999995
02-1-071400,19.426,-103.61500000000001,-3141953.9541982487,589061.4053395278,4006.4700000000003
02-1-138550,41.4339,-177.07,-5369355.659604149,1256414.6691391673,5002.84
07-1-081369,-21.6142,60.0812,1821863.2815034098,-655414.9607376517,6513.19
02-1-126112,36.5659,-124.1,-3763127.78763695,1108800.5992744074,3717.73
03-1-087108,-28.7691,-145.28,-4405376.349620436,-872375.5006873988,3192.37
02-1-082861,22.13,-158.081,-4793545.558399974,671055.744886428,3425.7200000000003
07-2-002312,-29.9661,69.8332,2117576.5948397154,-908672.5511451057,3127.17
04-1-003173,2.12947,-15.862000000000023,-480988.9844278598,64572.66502771359,3887.36
03-1-050770,-17.5083,-153.373,-4650783.224603077,-530910.3162311363,4332.37
08-1-181928,46.19,149.0,4518179.2131982725,1400635.5560914644,6901.6
05-1-071232,-32.7929,-51.48000000000002,-1561046.0798352158,-994390.5981240917,3732.33
07-1-219398,-56.5242,48.0685,1457597.9698632294,-1714003.12404471,4293.34
09-1-118437,-31.5807,102.453,3106718.221005387,-957632.6327399376,4913.52
09-1-146580,-40.3842,94.7015,2871666.770192592,-1224584.2481989374,5460.5
07-1-205410,-52.6502,25.7037,779422.302297211,-1596530.4645015548,3099.4700000000003
09-1-011958,-1.41893,100.032,3033305.3896285207,-43026.71161733843,8484.26
09-1-129641,-34.0968,160.247,4859225.935418683,-1033929.2147421401,3863.78
07-1-131564,-35.4842,30.9555,938674.4740547593,-1075999.831120605,3266.7799999999997
07-1-159613,-40.835,17.5462,532059.5712122116,-1238254.0145701442,3404.5299999999997
04-1-039146,22.2581,-73.64499999999998,-2233163.141986488,674940.1660757615,3502.09
07-1-180899,-46.379,17.3821,527083.5094076088,-1406366.6693216288,3350.97
02-1-089156,23.9287,-175.614,-5325204.861386587,725598.3552943456,3247.08
03-1-113127,-39.1659,-129.117,-3915260.0367149087,-1187641.3103771962,3144.45
03-1-140174,-51.4749,-168.95,-5123130.054160055,-1560891.430748052,3271.03
08-1-148587,37.2798,139.985,4244814.209124566,1130448.4391422078,6240.14
02-1-046535,13.142,-111.66900000000001,-3386178.218514349,398509.4712741725,7055.91
05-1-129486,-57.6975,-87.52100000000002,-2653929.952471987,-1749581.5110973646,3531.45
02-1-025143,7.82205,-171.686,-5206094.740920529,237190.76318521844,7342.1900000000005
07-1-201872,-51.4365,69.5803,2109907.819517448,-1559727.0140917648,5595.349999999999
08-1-088795,22.4795,123.492,3744691.1905790675,681653.7558596684,7537.01
07-1-077232,-21.6826,39.0994,1185624.8075739904,-657489.0779066635,5044.74
08-1-215403,58.9545,122.463,3713488.462992618,1787697.9625805207,6393.93
03-1-159540,-59.4907,-153.917,-4667279.127233816,-1803957.3430779495,3364.8799999999997
09-1-178637,-52.5284,154.68,4690415.843607442,-1592837.0804198936,6948.04
09-1-134664,-36.4371,128.952,3910256.6838949234,-1104894.951739777,7321.79
07-1-195724,-50.3201,53.7977,1631326.5091132666,-1525874.0256782442,5936.950000000001
04-1-064474,30.7226,-56.65499999999997,-1717969.418280188,931612.1657409748,4469.7699999999995
02-1-133214,40.1043,-179.596,-5445952.44277555,1216096.7424152181,4407.15
02-1-072898,19.9992,-146.138,-4431393.784284357,606442.7498026502,3833.2999999999997
08-1-106729,26.4297,108.624,3293843.6164728133,801437.0547051436,4308.5
07-1-171294,-44.7215,21.6727,657188.8767374645,-1356105.7159936011,3136.25
09-1-064738,-16.3809,159.487,4836180.189096328,-496723.7709629503,3902.1400000000003
07-1-136744,-37.0616,65.9696,2000419.2981409717,-1123831.8840796584,5736.91
09-1-005370,-0.818595,151.367,4589954.583652235,-24822.543040456643,5527.42
07-1-065901,-17.0128,2.09249,63451.30752902855,-515885.0960959702,3914.4100000000003
06-3-042679,4.76741,16.6629,505274.9557825604,144563.84404559448,3135.8199999999997
02-1-137629,41.1924,-151.273,-4587104.188712365,1249091.5800117352,9932.16
07-1-170270,-43.897,1.35829,41187.903647618,-1331104.1135688897,3194.27
04-2-000047,17.3767,-78.37400000000002,-2376562.2661422924,526919.7633153183,4585.59
02-1-101763,28.5586,-137.935,-4182651.3407550585,865992.4354231154,9497.859999999999
05-1-048236,-21.3565,-66.767,-2024599.1377691885,-647600.6333333484,5257.150000000001
09-1-045218,-10.5326,93.9826,2849867.3135726713,-319383.72067739686,7007.7699999999995
06-1-016673,7.32147,44.2922,1343087.9016565138,222011.5004298977,3084.64
02-1-174023,57.0955,-117.83699999999999,-3573212.6439305022,1731326.8541420267,3865.52
09-1-010661,-2.14671,127.512,3866591.0592841487,-65095.43958902593,3070.51
07-1-087146,-23.3276,67.7727,2055095.3312907554,-707370.9893543895,4901.7
03-1-152933,-57.2222,-105.05600000000001,-3185649.9021594482,-1735168.8226407664,4564.39
08-1-022866,5.57012,147.06,4459351.913375423,168904.7006645635,3391.54
07-1-222148,-57.7315,30.0935,912535.7459891425,-1750612.5050117858,4049.8
09-1-156456,-43.7758,156.792,4754458.759703246,-1327428.9234974827,7880.76
02-1-111846,31.5824,-121.969,-3698508.7278830875,957684.1824356585,5613.04
09-1-179122,-52.1859,131.12,3975997.7076144805,-1582451.3328996222,7042.46
05-1-056559,-24.8715,-73.988,-2243564.0511819716,-754187.2100742338,3982.7400000000002
09-1-116613,-30.456,107.632,3263762.852852057,-923527.9605178966,3968.61
09-1-185580,-55.7933,151.596,4596898.630899364,-1691839.7872196995,7379.4800000000005
03-1-134505,-48.7328,-163.972,-4972180.415748639,-1477741.7715499918,4473.639999999999
09-1-082224,-21.916,143.737,4358587.419915973,-664566.54789566,3723.6099999999997
07-1-035158,-9.83366,36.0766,1093963.3839118711,-298189.5181319418,4814.4400000000005
07-1-179009,-45.8894,24.2326,734813.6214882447,-1391520.3569539653,3716.45
08-1-134565,32.6014,161.049,4883545.26245885,988583.6765178668,3728.59
03-1-100989,-33.7233,-113.02600000000001,-3427327.0050399196,-1022603.4433587203,3605.0499999999997
08-1-214839,57.8289,90.0986,2732091.4205252747,1753565.9993430977,9948.33
07-1-127497,-35.1707,62.8979,1907275.0626431115,-1066493.460762634,5527.7300000000005
06-1-095010,47.5258,22.345,677575.2652276201,1441141.4875880433,3143.1200000000003
03-1-032271,-10.8105,-177.269,-5375390.006338554,-327810.5797602679,4521.0
02-1-126900,36.9763,-149.1,-4521211.548240688,1121245.3022884785,4057.4300000000003
02-1-102389,28.6529,-157.058,-4762524.770916069,868851.9273681126,5016.320000000001
09-1-099688,-26.3567,134.1,4066361.2918784455,-799223.4501241806,4168.77
06-1-000064,56.4658,62.5852,1897792.9509654802,1712232.2403799398,8838.32
05-2-002050,-5.40424,-78.332,-2375288.685424477,-163874.6632962056,4136.0599999999995
07-1-123073,-33.7671,22.1484,671613.6945342324,-1023931.6061072979,3485.81
09-1-140187,-38.2878,117.566,3564995.0159655577,-1161014.3763697506,3066.73
02-1-109052,30.6836,-158.166,-4796123.043186027,930429.555074433,3398.92
03-1-125161,-43.9526,-172.871,-5242027.911173145,-1332790.0918524724,3291.95
09-1-174633,-50.1527,113.708,3448007.5300291893,-1520797.8968172418,9128.51
09-1-082361,-21.7158,142.94,4334419.709627926,-658495.8131407454,3475.04
02-1-161555,51.2087,-164.402,-4985219.456431023,1552819.3548651435,4174.509999999999
03-1-002085,-0.488375,-169.568,-5141869.88472218,-14809.166263394003,4501.59
03-1-036619,-12.7633,-118.22800000000001,-3585069.073946345,-387026.0184685471,4010.7299999999996
06-2-004644,7.24899,54.4683,1651661.347907701,219813.66399115536,5256.09
07-1-086848,-22.2609,59.9897,1819088.6949396003,-675025.0714569491,3774.2
08-1-016091,4.39848,118.491,3593044.115107896,133376.65037361303,4321.27
08-1-038469,9.7934,161.297,4891065.453364039,296968.70004386554,6462.94
02-1-148937,45.5469,-154.365,-4680863.988223835,1381134.609433694,4677.04
03-1-097826,-32.3459,-162.43,-4925421.8093946,-980836.0604844968,3054.1200000000003
08-1-167943,41.8308,169.656,5144538.339559505,1268450.006922512,3417.1200000000003
08-1-005194,0.172299,158.523,4806948.479287448,5224.6829547305315,3370.73
03-1-021059,-7.39718,-168.816,-5119066.725203219,-224307.28129051006,3760.49
02-1-033423,9.75299,-176.65,-5356619.8524260055,295743.33345322567,3328.41
07-1-190321,-49.2755,8.74561,265196.1967029459,-1494198.2538251777,5496.59
05-1-107022,-49.3348,-42.88499999999999,-1300416.8829396502,-1495996.4285053299,5164.4
08-1-126959,31.2987,94.1493,2854922.216088377,949081.4479203273,3537.71
02-1-145209,44.9021,-145.968,-4426238.814712251,1361582.1130802024,5545.21
08-1-148644,36.4938,142.582,4323563.950176082,1106614.2857088263,3162.93
09-1-089298,-23.4479,165.749,5026065.009452352,-711018.8884104147,3640.94
09-1-171318,-49.735,134.799,4087557.313824926,-1508131.8333450744,3643.69
02-1-108428,30.0701,-138.091,-4187381.783421227,911826.1795892173,7019.58
08-1-205599,52.929,133.441,4046378.203948931,1604984.6145998081,4878.85
05-1-116910,-54.1432,-63.391999999999996,-1922257.8300876839,-1641803.2266848104,3164.65
07-1-030583,-8.66283,71.7414,2175439.6121190777,-262686.02975483483,3322.31
09-1-067618,-17.3512,121.259,3676979.149081942,-526146.5178795024,3160.48
06-2-019008,50.6893,64.9969,1970923.7751834013,1537069.4066548403,3631.9900000000002
08-2-001909,59.686,174.188,5281963.763681749,1809879.493415786,3293.1
05-2-006903,-15.6176,-68.98700000000002,-2091916.975710801,-473577.95758419693,5302.76
08-1-116748,29.1541,91.6176,2778152.5898195575,884049.9906006965,8584.64
08-1-039880,11.0698,168.927,5122432.617100299,335673.42452525,7023.76
02-1-003073,1.21246,-164.858,-4999046.904224435,36765.84945526429,3007.4
07-1-139561,-36.5467,20.3566,617280.3152442413,-1108218.390946264,3344.31
05-1-000853,-39.985,-3.1689999999999827,-96094.69749412918,-1212479.166709617,8367.55
04-2-013614,28.8476,-76.267,-2312670.966798608,874755.8836956946,4476.8
08-1-149607,36.9446,155.85,4725894.163603697,1120284.0520800329,4377.589999999999
07-1-063861,-16.8904,58.0681,1760819.3447645546,-512173.5180040544,3372.11
08-1-038065,9.0382,155.059,4701908.393418194,274068.50580354786,6763.05
03-1-106905,-37.6061,-98.154,-2976358.1375319683,-1140342.948385608,4548.79
07-1-149287,-38.958,27.7873,842604.0352409689,-1181337.0858240156,9831.369999999999
09-1-181151,-53.3953,128.856,3907345.642254205,-1619124.392902589,3112.13
09-1-099558,-25.5879,136.409,4136377.9080078066,-775910.8583180946,3444.2599999999998
09-1-101473,-26.028,90.2043,2735296.598665107,-789256.1648397626,4493.08
02-1-069847,18.4287,-109.636,-3324530.8471020525,558819.9279615235,3668.55
06-1-046583,21.1827,88.1629,2673394.511109248,642330.4350296312,4687.64
03-2-001981,-36.4755,-90.92899999999997,-2757271.9307174874,-1106059.3683960643,8134.8
05-1-063090,-28.5978,-2.004000000000019,-60767.99424999614,-867181.110759742,3273.6200000000003
07-1-055707,-15.5366,29.5746,896800.9594540512,-471121.7661998409,3136.8
04-1-000437,30.7351,-52.13900000000001,-1581029.16776473,931991.2076212766,7903.37
03-1-159114,-59.369,-135.919,-4121519.4662999734,-1800266.9913313305,3435.9700000000003
02-1-060284,16.4425,-145.224,-4403678.241996684,498591.68934907776,3794.95
02-1-031676,8.18397,-145.791,-4420871.581687177,248165.39017072663,7258.26
07-1-057732,-15.726,15.1708,460029.4846146869,-476865.0087701748,5549.57
08-1-040306,10.5505,160.615,4870384.928374769,319926.5086499891,5203.99
09-1-138460,-36.8234,98.6481,2991340.9049765407,-1116608.862008626,4182.26
05-1-088628,-40.2955,-81.86599999999999,-2482451.4058234207,-1221894.5670163154,3586.75
06-2-016024,43.3441,39.7016,1203885.529199413,1314338.3331193775,3069.2400000000002
02-1-128298,38.1299,-161.731,-4904225.787448119,1156226.3193377773,3200.7599999999998
06-2-014605,40.8604,84.1777,2552549.894998928,1239024.2276709175,8196.730000000001
08-1-057019,14.7721,122.698,3720614.4503422934,447939.5648005785,3137.1600000000003
02-1-125976,37.2224,-120.531,-3654903.7499731616,1128707.8788278615,4676.59
02-1-007969,1.70785,-159.091,-4824172.142328366,51787.73402188369,3045.09
05-1-000354,-25.0083,-47.14499999999998,-1429594.3557465267,-758335.4444122574,8823.35
09-1-172453,-48.6398,170.402,5167159.558975919,-1474921.6999605459,7178.04
05-1-057706,-25.7045,-57.297000000000025,-1737437.0092524937,-779446.5609775503,3194.77
02-1-146976,44.8271,-91.85199999999998,-2785260.3831589776,1359307.8617983912,4127.01
03-1-050687,-17.0697,-151.78,-4602478.127377409,-517610.49473510444,3873.57
03-2-000757,-6.31116,-120.70500000000001,-3660180.012946964,-191375.51626287526,7652.29
03-1-091293,-30.644,-159.988,-4851372.187658827,-929228.7503976367,3022.67
08-1-211307,57.1163,119.692,3629462.4589672997,1731957.579830849,4226.63
02-1-115050,32.5552,-153.652,-4659243.439371415,987182.7377282712,7125.46
07-1-206447,-52.2645,2.22205,67380.00080998136,-1584834.7482429605,5503.21
08-1-202142,52.1321,126.824,3845728.5941923335,1580819.9366468033,3294.74
05-1-080919,-37.0021,-31.704000000000008,-961371.5018472354,-1122027.6447294215,3011.24
06-1-097488,48.3828,74.4255,2256830.5169925373,1467128.5989015396,4734.54
02-1-003970,0.990329,-147.628,-4476575.576416339,30030.093302197532,3450.46
02-1-146495,44.1088,-106.655,-3234136.939487663,1337526.5991887248,3468.02
05-2-007316,-18.3471,-35.882000000000005,-1088062.4599193318,-556345.5425669131,3022.19
07-1-132867,-36.1301,53.9804,1636866.5852357587,-1095585.6831595632,3694.4900000000002
09-1-127307,-34.5572,108.112,3278318.0610556486,-1047890.0852774186,5217.34
03-1-141659,-51.2897,-104.667,-3173854.1188444537,-1555275.5462494998,6021.9800000000005
05-1-037189,-16.1265,-70.92200000000003,-2150592.6587815303,-489009.51061504666,5442.05
